price_date,ticker,open,high,low,close,volume,adj_open,adj_high,adj_low,adj_close,adj_volume
10/25/2012,JN2,122.1118182,123.8237182,121.0418182,122.26,5500563.636,114.0747232,115.6739502,113.0751479,114.2131521,5500563.636
10/26/2012,JN2,121.9563636,123.5909909,120.8263636,122.0281818,5432718.182,113.9295003,115.4565405,112.8738741,113.9965916,5432718.182
10/31/2012,JN2,121.5222222,123.2489889,120.64,121.8644444,4761866.667,113.523933,115.1370482,112.6997764,113.843631,4761866.667
11/1/2012,JN2,121.4666667,123.2301,120.5633333,121.8566667,4386733.333,113.472034,115.1194025,112.6281558,113.8363651,4386733.333
11/2/2012,JN2,121.6388889,123.1645444,120.5488889,121.6455556,4143811.111,113.6329209,115.0581617,112.614662,113.6391488,4143811.111
11/5/2012,JN2,121.4977778,123.0861,120.4477778,121.6966667,3776288.889,113.5010974,114.9848802,112.5202058,113.6868959,3776288.889
11/6/2012,JN2,121.7544444,123.3494333,120.7122222,122.0833333,3814400,113.7408709,115.2308816,112.7672452,114.0481132,3814400
11/7/2012,JN2,122.0133333,123.5116667,120.6955556,121.97,3954100,113.9827204,115.3824372,112.7516755,113.9422391,3954100
11/8/2012,JN2,121.9444444,123.3438889,120.1944444,121.47,4241888.889,113.9183656,115.2257021,112.2835462,113.4751479,4241888.889
11/9/2012,JN2,121.2644444,122.8616667,119.66,121.0733333,4319033.333,113.2831215,114.7752185,111.7842776,113.1045888,4319033.333
11/12/2012,JN2,120.9922222,122.5794444,119.4288889,120.8288889,4151555.556,113.0288163,114.5115715,111.5683776,112.8762331,4151555.556
11/13/2012,JN2,120.482,122.1565,118.994,120.393,4052060,112.5521756,114.1164642,111.162112,112.4690333,4052060
11/14/2012,JN2,120.1336364,121.7286364,118.5290909,119.8336364,4036936.364,112.2267404,113.7167615,110.7278021,111.9464856,4036936.364
11/15/2012,JN2,119.6590909,121.1613636,118.0063636,119.2018182,4039045.455,111.7834283,113.1868252,110.2394794,111.3562521,4039045.455
11/16/2012,JN2,118.9963636,120.4058636,117.2672727,118.3827273,4146290.909,111.1643201,112.4810503,109.5490336,110.5910718,4146290.909
11/19/2012,JN2,118.2554545,119.7967727,116.7336364,117.9327273,4208090.909,110.4721758,111.9120483,109.0505199,110.1706896,4208090.909
11/20/2012,JN2,117.7772727,119.2772273,116.3027273,117.3881818,4274936.364,110.0254667,111.426698,108.6479722,109.6619848,4274936.364
11/21/2012,JN2,117.2181818,118.5045,115.6236364,116.6109091,4101227.273,109.5031738,110.7048297,108.0135773,108.9358702,4101227.273
11/23/2012,JN2,116.606,118.08995,115.69,116.978,3376310,108.9312842,110.3175643,108.0755731,109.2788001,3376310
11/26/2012,JN2,117.051,118.39995,116.156,117.457,3231100,109.3469954,110.6071609,108.5109021,109.7262735,3231100
11/27/2012,JN2,117.422,118.74945,116.364,117.574,3373260,109.6935771,110.9336577,108.7052121,109.8355729,3373260
11/28/2012,JN2,117.558,118.84745,116.513,117.86,3438720,109.8665209,111.0719167,108.890034,110.1494582,3438720
11/29/2012,JN2,117.893,119.14745,116.977,118.309,3348230,110.2264434,111.399319,109.3698868,110.6153804,3348230
11/30/2012,JN2,118.238,119.45545,117.355,118.544,3404370,110.5949093,111.7337994,109.769075,110.8810196,3404370
12/3/2012,JN2,118.527,119.7625,117.739,118.8,3314170,110.9112409,112.0674706,110.174017,111.1665154,3314170
12/4/2012,JN2,118.619,119.6825,117.6401,118.628,3286470,111.0434212,112.0390772,110.1271107,111.0514688,3286470
12/5/2012,JN2,118.528,119.5975,117.5031,118.532,3284370,111.0042155,112.005821,110.0445333,111.0076352,3284370
12/6/2012,JN2,118.432,119.5225,117.4401,118.482,3309940,110.9604172,111.9817423,110.0311638,111.0068015,3309940
12/7/2012,JN2,118.3718182,119.3840909,117.3219091,118.3081818,3369081.818,110.9167118,111.8648039,109.9329271,110.8565415,3369081.818
12/10/2012,JN2,118.1845455,119.0986364,117.081,118.0081818,3492209.091,110.7832599,111.6398315,109.7490167,110.617924,3492209.091
12/11/2012,JN2,118.0390909,118.9940909,116.9482727,117.8190909,3703618.182,110.6892118,111.5847971,109.6666731,110.4835742,3703618.182
12/12/2012,JN2,117.9290909,118.8709091,116.921,117.79,3839727.273,110.6289003,111.5124169,109.6832135,110.4984196,3839727.273
12/13/2012,JN2,117.98,118.8554545,117.0137273,117.7145455,3795900,110.6766579,111.497919,109.7702006,110.4276359,3795900
12/14/2012,JN2,117.8390909,118.8209091,116.9937273,117.7718182,3862845.455,110.5444716,111.4655121,109.7514387,110.4813633,3862845.455
12/17/2012,JN2,118.0418182,119.1890909,117.206,118.29,3973063.636,110.7346494,111.8109022,109.950571,110.967468,3973063.636
12/18/2012,JN2,118.6236364,119.9490909,117.7896364,119.1418182,4375463.636,111.2804511,112.5238558,110.4980784,111.7665558,4375463.636
12/19/2012,JN2,119.5827273,120.9409091,118.7540909,120.1116455,4551263.636,112.1801712,113.4542772,111.4028301,112.6763477,4551263.636
12/20/2012,JN2,120.5218182,122.0154545,119.7195455,121.2561909,4653036.364,113.0611294,114.4623049,112.3085199,113.7500421,4653036.364
12/21/2012,JN2,121.3772727,123.0581818,120.5768182,122.2780091,5022345.455,113.8636286,115.440484,113.1127247,114.7086064,5022345.455
12/24/2012,JN2,122.2954545,124.0127273,121.6004545,123.2752818,4785872.727,114.724972,116.33594,114.0729947,115.6441448,4785872.727
12/26/2012,JN2,123.924,125.647,123.2055,124.73181,4582630,116.2527052,117.869046,115.5786827,117.0105092,4582630
12/27/2012,JN2,124.75,126.479,123.8545,125.58981,4371740,117.0275731,118.6495425,116.1875075,117.8153962,4371740
12/28/2012,JN2,125.542,127.2249,124.6295,126.29181,4224750,117.7705458,119.3492689,116.9145325,118.4739401,4224750
12/31/2012,JN2,126.239,127.9859,125.2785,127.11181,4215330,118.4243992,120.0631605,117.5233573,119.2431795,4215330
1/2/2013,JN2,127.6311111,128.8921111,126.4322222,127.9464556,3676144.444,119.7303342,120.9132742,118.6056604,120.0261578,3676144.444
1/3/2013,JN2,127.9677778,129.1676667,126.7944444,128.3566667,3571611.111,120.0461601,121.171772,118.9454599,120.4109755,3571611.111
1/4/2013,JN2,128.3655556,129.7143333,127.2055556,128.8888889,3664066.667,120.4193142,121.6845982,119.3311219,120.9102515,3664066.667
1/7/2013,JN2,129.1977778,130.3321111,128.0111667,129.5355556,3348911.111,121.2000191,122.2641336,120.0868631,121.5168874,3348911.111
1/8/2013,JN2,129.8466667,130.9376667,128.6000556,130.1477778,3504566.667,121.8087397,122.8322033,120.6392979,122.0912111,3504566.667
1/9/2013,JN2,130.202,131.2869,129.06705,130.565,3520760,122.1420768,123.159818,121.0773838,122.4826059,3520760
1/10/2013,JN2,130.893,132.1719,129.76905,131.586,3895820,122.7903017,123.9900336,121.7359278,123.4404027,3895820
1/11/2013,JN2,131.835,133.0589,130.92505,132.632,3890640,123.6739888,124.8221255,122.8203677,124.421652,3890640
1/14/2013,JN2,132.981,134.129,131.95705,133.693,3990300,124.7490477,125.8259828,123.7884835,125.4169726,3990300
1/15/2013,JN2,133.994,135.0865,132.99005,134.496,4060280,125.6993398,126.7242105,124.7575375,126.1702643,4060280
1/16/2013,JN2,134.4436364,135.6768182,133.4364091,135.0954545,4659418.182,126.1211422,127.2779861,125.1762655,126.7326107,4659418.182
1/17/2013,JN2,135.3154545,136.6122727,134.3455,135.9454545,4854600,126.938992,128.155533,126.0290808,127.529993,4854600
1/18/2013,JN2,136.1927273,137.7968182,135.3609545,137.1736364,5105909.091,127.7619587,129.2667512,126.9816754,128.6821464,5105909.091
1/22/2013,JN2,137.708,139.2895,136.911,138.609,5253190,129.1834312,130.6670313,128.4357681,130.0286564,5253190
1/23/2013,JN2,138.915,140.4885,138.12166,139.86,5372040,130.315714,131.7918093,129.5714843,131.2022155,5372040
1/24/2013,JN2,140.075,141.72,139.20066,140.924,5469210,131.4039063,132.9470755,130.5836907,132.2003504,5469210
1/25/2013,JN2,140.986,142.432,140.11766,141.633,5337080,132.2585124,133.6150004,131.4439255,132.8654611,5337080
1/28/2013,JN2,141.732,143.24,140.87366,142.335,5320470,132.9583326,134.3729826,132.1531266,133.524005,5320470
1/29/2013,JN2,142.423,144.258,141.69166,143.432,5486870,133.6065575,135.3279651,132.9204898,134.5530972,5486870
1/30/2013,JN2,143.549,145.2745,142.77066,144.588,5462900,134.6628545,136.2815405,133.9326962,135.637537,5462900
1/31/2013,JN2,144.281,145.9165,143.60666,145.265,4765910,135.3495413,136.8837986,134.7169451,136.2726286,4765910
2/1/2013,JN2,145.043,146.761,144.42066,146.154,4562690,136.0643711,137.6760213,135.4805559,137.1065966,4562690
2/4/2013,JN2,145.733,147.175,144.95816,146.461,4295730,136.7116578,138.0643934,135.9847829,137.3945923,4295730
2/5/2013,JN2,145.9709091,147.5,145.2510545,146.8236364,4288772.727,136.9348396,138.3692749,136.2595464,137.7347803,4288772.727
2/6/2013,JN2,146.4927273,147.9418182,145.7810545,147.2936364,4178063.636,137.4243556,138.7837431,136.7567377,138.1756858,4178063.636
2/7/2013,JN2,146.9454545,148.5381818,146.1622727,147.7209091,4263709.091,137.8490576,139.3431899,137.1143572,138.576509,4263709.091
2/8/2013,JN2,147.4709091,149.0131818,146.7340909,148.3245455,4170445.455,138.3419848,139.7887858,137.650778,139.1427783,4170445.455
2/11/2013,JN2,148.1290909,149.7040909,147.4304636,149.0318182,4089718.182,138.959423,140.4369254,138.304043,139.8062686,4089718.182
2/12/2013,JN2,148.8609091,150.5286364,148.1668273,149.9372727,4204572.727,139.6459393,141.2104289,138.9948234,140.6556726,4204572.727
2/13/2013,JN2,149.7709091,151.1968182,149.0250091,150.6118182,4190872.727,140.4996074,141.8372481,139.799881,141.2884615,4190872.727
2/14/2013,JN2,150.41,152.0421818,149.7259182,151.41,4277481.818,141.0991365,142.630281,140.4574015,142.0372333,4277481.818
2/15/2013,JN2,151.3318182,152.8185455,150.4368273,152.0581818,4329618.182,141.9638911,143.3585852,141.1243031,142.6452905,4329618.182
2/19/2013,JN2,152.358,154.0659,151.56801,153.387,4348600,142.926549,144.5287245,142.1854619,143.8918506,4348600
2/20/2013,JN2,153.345,154.8409,152.20601,153.86,4429650,143.8524505,145.2557495,142.7839677,144.3355704,4429650
2/21/2013,JN2,153.742,155.1219,152.26901,153.836,4867390,144.2248749,145.5193547,142.8430678,144.313056,4867390
2/22/2013,JN2,153.903,155.2849,152.57401,154.219,4855580,144.3759085,145.6722645,143.1291873,144.6723471,4855580
2/25/2013,JN2,154.344,155.6569,152.29901,153.824,5123770,144.7896092,146.0212365,142.8712107,144.3017989,5123770
2/26/2013,JN2,154.013,155.3159,151.874,153.4,5317290,144.5260389,145.748713,142.5190062,143.9509507,5317290
2/27/2013,JN2,153.552,155.0889,151.471,153.154,5355890,144.1404399,145.5839534,142.1877819,143.7682405,5355890
2/28/2013,JN2,153.276,154.8439,151.119,152.678,5414580,143.9294917,145.402419,141.9050345,143.3691691,5414580
3/1/2013,JN2,152.704,154.342,150.479,152.138,5364840,143.4398432,144.9796657,141.3513102,142.9103035,5364840
3/4/2013,JN2,152.065,153.935,150.042,151.857,5260320,142.8879413,144.6461818,140.9888087,142.6949278,5260320
3/5/2013,JN2,152.1909091,154.0281818,150.2927273,151.9572727,5199318.182,143.0287895,144.7564001,141.246685,142.8113936,5199318.182
3/6/2013,JN2,152.0427273,153.6690909,150.07,151.5463636,5062027.273,142.9341673,144.4642101,141.081769,142.470328,5062027.273
3/7/2013,JN2,151.7227273,153.55,150.0645455,151.6772727,4958081.818,142.6785474,144.3977798,141.1211656,142.6382577,4958081.818
3/8/2013,JN2,151.92,153.7572727,150.2654545,151.8681818,4803263.636,142.9085223,144.6372336,141.3534339,142.8614245,4803263.636
3/11/2013,JN2,151.9272727,153.7745455,150.2936364,151.7963636,4695418.182,142.9592677,144.6978987,141.4237681,142.8382198,4695418.182
3/12/2013,JN2,151.7554545,153.6027273,150.5536364,152.1781818,4435236.364,142.8422534,144.5810285,141.7110228,143.2401522,4435236.364
3/13/2013,JN2,152.1118182,153.9124545,150.9054545,152.5336364,4223400,143.1776864,144.8725642,142.0421773,143.5747295,4223400
3/14/2013,JN2,152.5118182,154.1206364,151.3054545,152.7490909,4149909.091,143.5541928,145.0685187,142.4186837,143.7775296,4149909.091
3/15/2013,JN2,152.5118182,154.4142727,151.4454545,153.2109091,4363109.091,143.5541928,145.3449086,142.5504609,144.2122233,4363109.091
3/18/2013,JN2,152.9127273,154.5424545,151.7790909,153.34,4294900,143.9315549,145.4655618,142.8645015,144.3337322,4294900
3/19/2013,JN2,153.1490909,154.5988182,151.6072727,153.0363636,4432872.727,144.154036,145.518615,142.7027749,144.0479296,4432872.727
3/20/2013,JN2,152.8372727,154.2824545,151.2845455,152.7790909,4277827.273,143.8605321,145.2208326,142.3990027,143.8057675,4277827.273
3/21/2013,JN2,152.4036364,153.8433636,150.6090909,151.9836364,4378809.091,143.4523649,144.8075313,141.7632203,143.0570332,4378809.091
3/22/2013,JN2,151.6590909,152.9806364,149.8009091,151.0727273,4339763.636,142.7515496,143.9954754,141.0025062,142.1996254,4339763.636
3/25/2013,JN2,150.9409091,152.2924545,149.1345455,150.4481818,4081618.182,142.0755494,143.3477133,140.3752807,141.611762,4081618.182
3/26/2013,JN2,150.5627273,151.7488182,148.4536364,149.8336364,4106527.273,141.7195797,142.8360068,139.7343641,141.0333112,4106527.273
3/27/2013,JN2,149.8881818,151.2788182,148.0354545,149.4690909,4154945.455,141.084653,142.3936118,139.3407438,140.690177,4154945.455
3/28/2013,JN2,149.5327273,150.9327273,147.7218182,149.0363636,4186300,140.7500757,142.0678482,139.0455285,140.2828655,4186300
4/1/2013,JN2,148.791,149.835,146.608,147.658,3744260,140.0519131,141.0345948,137.9971293,138.9854587,3744260
4/2/2013,JN2,148.065,149.2725,145.9959,147.131,3702860,139.3685539,140.5051327,137.4209804,138.4894115,3702860
4/3/2013,JN2,147.45,148.6505,145.4319,146.588,3667500,138.7896753,139.9196652,136.8901064,137.978304,3667500
4/4/2013,JN2,146.8,147.9975,144.7309,145.874,3721500,138.1778524,139.3050185,136.2302789,137.3062401,3721500
4/5/2013,JN2,145.932,147.3555,144.2279,145.705,3637530,137.3608335,138.7007257,135.7568221,137.1471661,3637530
4/8/2013,JN2,145.664,146.99734,143.8509,145.427,3582720,137.1085742,138.3636018,135.4019648,136.8854942,3582720
4/9/2013,JN2,145.297,146.88834,143.78951,145.468,3531460,136.7631296,138.2610038,135.3441805,136.9240861,3531460
4/10/2013,JN2,145.198,147.02834,144.02652,145.76,3458180,136.6699442,138.3927811,135.5672699,137.1989357,3458180
4/11/2013,JN2,145.556,147.22424,144.26252,145.883,3356880,137.0069175,138.5771751,135.7894087,137.3147115,3356880
4/12/2013,JN2,145.584,147.27824,144.25052,146.08,3299890,137.0332729,138.6280035,135.7781135,137.5001409,3299890
4/15/2013,JN2,145.8718182,147.6574909,144.3668364,146.1145455,3504890.909,137.3041864,138.9849795,135.8875981,137.5326573,3504890.909
4/16/2013,JN2,146.0045455,147.6911273,144.1432,145.9381818,4022463.636,137.4291181,139.0166402,135.6770968,137.3666522,4022463.636
4/17/2013,JN2,145.7972727,147.3379455,143.5323818,145.3854545,4294045.455,137.2340193,138.6842022,135.1021544,136.8463888,4294045.455
4/18/2013,JN2,145.2181818,146.7952182,143.0996545,144.9481818,4334627.273,136.6889407,138.1733514,134.6948429,136.4347989,4334627.273
4/19/2013,JN2,144.8354545,146.3306727,142.7005636,144.56,4383609.091,136.3286925,137.7360906,134.3191922,136.0694165,4383609.091
4/22/2013,JN2,144.69,145.9715818,142.4232909,144.1809091,4322045.455,136.1917811,137.3980905,134.0582048,135.7125911,4322045.455
4/23/2013,JN2,144.3818182,145.9053636,142.2487455,144.1009091,4393818.182,135.9017,137.3357616,133.8939111,135.6372898,4393818.182
4/24/2013,JN2,144.2863636,145.6217273,142.1473727,143.8654545,4350400,135.8118519,137.0687843,133.7984924,135.4156645,4350400
4/25/2013,JN2,143.9963636,145.2862727,141.8300909,143.4381818,4305836.364,135.5388848,136.7530324,133.4998458,135.0134872,4305836.364
4/26/2013,JN2,143.5454545,144.8154545,141.3619091,142.9872727,4240690.909,135.1144593,136.3098672,133.0591622,134.5890618,4240690.909
4/29/2013,JN2,143.1945455,144.4790909,141.0800909,142.6227273,4202863.636,134.7841605,135.9932595,132.7938963,134.2459275,4202863.636
4/30/2013,JN2,142.8709091,144.0327182,140.9919091,142.5872727,3932990.909,134.4795326,135.573104,132.7108938,134.2125554,3932990.909
5/1/2013,JN2,142.6618182,143.7963545,141.0155455,142.4518182,3499772.727,134.2827225,135.350623,132.7331419,134.0850566,3499772.727
5/2/2013,JN2,142.6336364,143.8027182,141.2282727,142.7309091,3315263.636,134.2561959,135.3566129,132.9333748,134.3477554,3315263.636
5/3/2013,JN2,143.1081818,144.3427182,141.9228182,143.3463636,3242454.545,134.7028694,135.8648965,133.5871269,134.9270618,3242454.545
5/6/2013,JN2,143.7090909,145.2245364,142.631,144.2309091,3222254.545,135.2684847,136.694922,134.2537143,135.7596544,3222254.545
5/7/2013,JN2,144.6545455,146.1418091,143.5639091,145.1218182,3217754.545,136.1584089,137.5583197,135.13183,136.5982369,3217754.545
5/8/2013,JN2,145.4445455,146.8327182,144.3348182,145.7872727,3201481.818,136.9020091,138.2086489,135.8574605,137.2246066,3201481.818
5/9/2013,JN2,146.0654545,147.4154455,144.8165455,146.2063636,3204600,137.4864497,138.7571503,136.310894,137.6190827,3204600
5/10/2013,JN2,146.4709091,147.6999909,145.1575455,146.6009091,3204145.455,137.8680903,139.0249833,136.6318657,137.9904549,3204145.455
5/13/2013,JN2,146.7590909,148.1472636,145.5202727,147.1027273,3271418.182,138.1393461,139.4459859,136.9732886,138.4627993,3271418.182
5/14/2013,JN2,147.21,148.9690818,146.0284545,147.9581818,3554145.455,138.5637715,140.2195354,137.4516229,139.2680096,3554145.455
5/15/2013,JN2,148.0145455,149.8543636,146.8675455,148.8254545,3698827.273,139.3210628,141.0528211,138.2414306,140.084344,3698827.273
5/16/2013,JN2,148.8236364,150.9139091,147.9184545,149.9036364,3673809.091,140.0826326,142.0501353,139.2306157,141.0991999,3673809.091
5/17/2013,JN2,149.9809091,152.2802727,149.2466364,151.2227273,3659727.273,141.1719341,143.3362469,140.4807881,142.3408153,3659727.273
5/20/2013,JN2,151.0963636,153.5211818,150.3793636,152.4527273,3658936.364,142.2218735,144.5042725,141.5469858,143.4985725,3658936.364
5/21/2013,JN2,152.2554545,154.6302636,151.5511818,153.5690909,3689618.182,143.3128864,145.5482135,142.6499784,144.5493677,3689618.182
5/22/2013,JN2,153.2736364,155.9511727,152.5491818,154.48,3965854.545,144.2712664,146.7915404,143.5893619,145.4067755,3965854.545
5/23/2013,JN2,153.9309091,156.6693455,153.1146364,155.13,4156818.182,144.8899349,147.467532,144.1216051,146.0185984,4156818.182
5/24/2013,JN2,154.4281818,157.4020727,153.7546364,156.0554545,4202054.545,145.3580008,148.1572233,144.7240153,146.8896973,4202054.545
5/28/2013,JN2,156.339,159.45928,155.665,157.858,4508620,147.2037167,150.1412457,146.5690077,148.6334354,4508620
5/29/2013,JN2,157.363,160.37828,156.656,158.693,4423000,148.2143553,151.054337,147.5484878,149.4670914,4423000
5/30/2013,JN2,158.225,161.29548,157.377,159.567,4438840,149.0733639,151.9661206,148.2742918,150.3378901,4438840
5/31/2013,JN2,159.147,162.12978,158.188,160.328,4555940,149.9892263,152.799984,149.085123,151.101661,4555940
6/3/2013,JN2,159.762,162.63378,158.6668,160.866,4593970,150.6154201,153.3223357,149.5825974,151.655963,4593970
6/4/2013,JN2,160.35,163.15878,158.9648,161.144,4590690,151.2167561,153.8650397,149.9100994,151.9649853,4590690
6/5/2013,JN2,160.626,163.27379,158.8668,160.901,4596730,151.5238226,154.0209994,149.8639961,151.7826181,4596730
6/6/2013,JN2,160.395,162.80579,158.6479,160.935,4303500,151.3527506,153.6272837,149.7037397,151.8613857,4303500
6/7/2013,JN2,160.856,163.5338,159.2449,161.795,4310550,151.8338166,154.3612,150.3127066,152.7194929,4310550
6/10/2013,JN2,161.969,164.4618,160.2449,162.672,4370260,152.9302662,155.2839547,151.3023802,153.594035,4370260
6/11/2013,JN2,162.2763636,164.6378182,160.5126364,162.73,4323700,153.2204773,155.4501501,151.5551754,153.6487983,4323700
6/12/2013,JN2,162.6454545,164.8469091,160.6180909,162.8354545,4212072.727,153.568971,155.6475726,151.654745,153.748368,4212072.727
6/13/2013,JN2,162.7781818,165.0523636,160.769,163.1036364,4102927.273,153.6942914,155.8415617,151.7972326,154.0015838,4102927.273
6/14/2013,JN2,163.0581818,165.1123545,160.9426364,162.9736364,3978781.818,153.9586659,155.8982048,151.9611791,153.8788385,3978781.818
6/17/2013,JN2,163.07,165.0979909,161.0185455,163.1581818,3817281.818,153.9698245,155.8846427,152.0328521,154.0530853,3817281.818
6/18/2013,JN2,163.3054545,165.2007091,161.3150909,163.2118182,3590318.182,154.1921394,155.9816287,152.3128487,154.1037285,3590318.182
6/19/2013,JN2,163.3690909,165.1270727,161.4069091,163.2009091,3552118.182,154.2522246,155.9121016,152.399543,154.0934282,3552118.182
6/20/2013,JN2,163.1618182,164.8634364,161.1605455,162.9381818,3765781.818,154.0565188,155.6631776,152.1669277,153.8453625,3765781.818
6/21/2013,JN2,163.0436364,164.6334364,160.7931818,162.4445455,3960900,153.9449321,155.4460128,151.8200649,153.3792737,3960900
6/24/2013,JN2,162.2272636,163.3998,159.7131818,161.06,3808436.364,153.1741173,154.2812199,150.8003347,152.0719932,3808436.364
6/25/2013,JN2,160.9318091,162.1370727,158.4640909,159.7481818,3750290.909,151.9509561,153.0889596,149.6209497,150.8333815,3750290.909
6/26/2013,JN2,159.9436273,161.0608909,157.3331818,158.6890909,3725045.455,151.0179201,152.0728344,148.5531514,149.8333935,3725045.455
6/27/2013,JN2,158.8572636,160.1527091,156.5640909,157.93,3671554.545,149.9921813,151.215334,147.8269798,149.1166639,3671554.545
6/28/2013,JN2,158.0836273,158.9145273,155.6486364,156.6054545,3602718.182,149.261718,150.0462493,146.9626125,147.8660352,3602718.182
7/1/2013,JN2,156.9054455,157.8227182,154.6295455,155.59,3559581.818,148.149285,149.015369,146.0003923,146.9072484,3559581.818
7/2/2013,JN2,155.7309,156.6881727,153.4472727,154.3909091,3601700,147.0402854,147.9441372,144.8840967,145.7750732,3601700
7/3/2013,JN2,154.4099909,155.4654545,152.1954545,153.1436364,3529609.091,145.7930901,146.7896533,143.7021367,144.5974049,3529609.091
7/5/2013,JN2,152.74999,153.849,150.93,152.085,3102370,144.2257261,145.2634055,142.5073013,143.5978461,3102370
7/8/2013,JN2,152.50799,153.603,150.988,152.041,2833260,143.997231,145.0311336,142.5620645,143.5563015,2833260
7/9/2013,JN2,152.808,154.087,151.434,152.657,2744650,144.2804988,145.4881238,142.9831754,144.1379254,2744650
7/10/2013,JN2,153.22,154.41825,151.746,152.934,2660200,144.669507,145.8008883,143.2777641,144.3994674,2660200
7/11/2013,JN2,153.622,154.93625,152.282,153.539,2598730,145.0490733,146.2899811,143.7838524,144.9707051,2598730
7/12/2013,JN2,154.181,155.46525,152.8765,154.199,2617700,145.5768781,146.7894601,144.3451762,145.5938736,2617700
7/15/2013,JN2,155.192,156.52725,153.8925,155.374,2729560,146.5314589,147.7921949,145.304478,146.7033024,2729560
7/16/2013,JN2,156.306,157.54725,154.6655,156.223,3077220,147.5832918,148.7552734,146.0343404,147.5049236,3077220
7/17/2013,JN2,157.174,158.42725,155.6255,157.281,3139560,148.4028528,149.5861647,146.9407673,148.5038816,3139560
7/18/2013,JN2,158.37,159.74325,156.8475,158.644,3359060,149.5321096,150.8287249,148.0945732,149.7908189,3359060
7/19/2013,JN2,158.8590909,160.2075,157.3686364,159.1636364,3356390.909,149.9939066,151.2670673,148.5866274,150.2814568,3356390.909
7/22/2013,JN2,159.9181818,161.3929545,158.4940909,160.3463636,3401609.091,150.9938946,152.3863671,149.6492756,151.3981816,3401609.091
7/23/2013,JN2,161.0018182,162.5393182,159.6395455,161.4781818,3387636.364,152.0170583,153.4687576,150.7308076,152.4668383,3387636.364
7/24/2013,JN2,162.0709091,163.3984091,160.6640909,162.2145455,3335000,153.0264882,154.2799066,151.698178,153.1621089,3335000
7/25/2013,JN2,162.7718182,164.16,161.4840909,163.1309091,3317372.727,153.6882828,154.9989967,152.4724176,154.0273346,3317372.727
7/26/2013,JN2,163.3672727,164.6972727,162.2259091,163.8172727,3263418.182,154.2505078,155.5062868,153.1728384,154.6753954,3263418.182
7/29/2013,JN2,163.9136364,165.1105455,162.5409091,164.0954545,3261509.091,154.7663815,155.8964967,153.4702597,154.9380532,3261509.091
7/30/2013,JN2,163.9763636,165.1669091,162.6472727,164.0436364,3118181.818,154.8256082,155.9497149,153.5706877,154.8891268,3118181.818
7/31/2013,JN2,163.85,165.3187273,162.92,164.3881818,2911600,154.7062964,156.0930608,153.8281953,155.2144448,2911600
8/1/2013,JN2,164.3863636,165.8555455,163.4090909,164.9327273,2869500,155.212728,156.5999217,154.2899924,155.7286017,2869500
8/2/2013,JN2,164.8636364,166.1572727,163.86,165.2563636,2724409.091,155.6633664,156.884811,154.7157383,156.0341774,2724409.091
8/5/2013,JN2,165.1845455,166.5972727,164.211,165.6163636,2659745.455,155.9663671,157.3002566,155.0471506,156.3740875,2659745.455
8/6/2013,JN2,165.5590909,166.7745455,164.2646364,165.4827273,2737690.909,156.3200109,157.4676366,155.0977938,156.2479087,2737690.909
8/7/2013,JN2,165.3318182,166.4854545,163.9528182,165.2272727,2700018.182,156.1054212,157.1946785,154.8033767,156.0067099,2700018.182
8/8/2013,JN2,165.15,166.4436364,163.8064545,165.0272727,2724590.909,155.9337494,157.155194,154.665181,155.817871,2724590.909
8/9/2013,JN2,164.9790909,166.2709091,163.6546364,164.6836364,2704209.091,155.772378,156.9921058,154.5218351,155.4934114,2704209.091
8/12/2013,JN2,164.6772727,165.9736364,163.3164545,164.3590909,2668736.364,155.4874029,156.7114225,154.2025256,155.1869773,2668736.364
8/13/2013,JN2,164.4372727,165.9485455,163.2191818,164.4081818,2622009.091,155.2607961,156.6877318,154.1106812,155.2333287,2622009.091
8/14/2013,JN2,164.47,166.0203636,163.2737727,164.4909091,2541472.727,155.2916971,156.7555421,154.1622256,155.3114393,2541472.727
8/15/2013,JN2,164.4136364,165.6567273,163.0592273,164.1927273,2405709.091,155.2384788,156.4121986,153.959653,155.0298976,2405709.091
8/16/2013,JN2,163.9172727,165.1471818,162.6183182,163.5718182,2294109.091,154.7698149,155.9310885,153.543349,154.4436386,2294109.091
8/19/2013,JN2,163.3118182,164.5009091,161.8974091,162.7545455,2326990.909,154.198148,155.3208813,152.8626704,153.671974,2326990.909
8/20/2013,JN2,162.5336364,163.6225455,161.1100455,161.9581818,2297018.182,153.4633928,154.491535,152.1192459,152.9200517,2297018.182
8/21/2013,JN2,161.6890909,162.7998091,160.3864091,161.2609091,2247500,152.6659775,153.7147117,151.4359923,152.2616905,2247500
8/22/2013,JN2,161.1263636,162.3843545,159.9455,160.8936364,2263109.091,152.1346534,153.3224417,151.0196883,151.9149136,2263109.091
8/23/2013,JN2,160.6572727,161.7805364,159.5064091,160.5127273,2142872.727,151.6917403,152.7523198,150.605101,151.5552612,2142872.727
8/26/2013,JN2,160.2945455,161.4714455,159.1182273,160.1281818,2131345.455,151.3492551,152.4604778,150.2385818,151.1921755,2131345.455
8/27/2013,JN2,159.7481818,160.9396273,158.4255,159.3590909,2284981.818,150.8333815,151.958338,149.5845124,150.4660039,2284981.818
8/28/2013,JN2,158.9309091,159.9941727,157.5618636,158.3827273,2288036.364,150.1046433,151.1088938,148.811563,149.5870445,2288036.364
